Reference,MPN,Footprint,Pin,Function,Expected net,Pad X mm,Pad Y mm,Pad width mm,Pad height mm,Manufacturer source
C63,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C64,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,1,,ISO_3V3,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C64,GRM188R61E105KA12D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E105KA12%23
C65,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,1,,U1_1V8_HOST,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C65,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C66,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_1V8_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C66,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C67,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,1,,U1_1V8_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C67,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C68,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,1,,U1_1V8_HOST,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C68,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C69,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_1V8_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C69,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C70,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,1,,U1_1V8_HOST,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C70,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C71,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,1,,U1_1V8_ISO,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C71,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C72,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_1V8_ISO,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C72,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C73,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,1,,U1_1V8_ISO,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C73,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C74,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,1,,U1_1V8_ISO,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C74,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,2,,GND2,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C75,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,U1_1V8_ISO,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C75,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C76,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,1,,U1_1V8_ISO,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
C76,GRM155R71H103KA88D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H103KA88%23
R51,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ10,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R51,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,GND1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R52,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ10,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R52,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,U1_3V3_HOST,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R53,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ11,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R53,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,GND1,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R54,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ11,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R54,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,U1_3V3_HOST,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R55,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ20,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R55,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R56,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ20,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R56,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,ISO_3V3,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R57,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ21,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R57,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R58,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,EQ21,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R58,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,ISO_3V3,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
TP3,,hub-lib:TestPoint_Pad_D1.0mm,1,1,ISO_SIDE_OK,0,0,1,1,
TP4,,hub-lib:TestPoint_Pad_D1.0mm,1,1,HOST_PRESENT,0,0,1,1,
CY1,Q07F3Z102MA5B0S0N0,hub-lib:C_Disc_D7.0mm_W5.5mm_P14.00mm,1,,GND1,0,0,2,2,https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2111091030_STE-Songtian-Elec-Q07F3Z102MA5B0S0N0_C2914611.pdf
CY1,Q07F3Z102MA5B0S0N0,hub-lib:C_Disc_D7.0mm_W5.5mm_P14.00mm,2,,GND2,14,0,2,2,https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2111091030_STE-Songtian-Elec-Q07F3Z102MA5B0S0N0_C2914611.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,1,D1,PRI_B,-1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,2,VCC,HOST_CONVERTER_5V,-1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,3,D2,PRI_A,-1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,4,GND,GND1,1.1375,0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,5,EN,HOST_CONVERTER_5V,1.1375,0,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
U5,SN6505BDBVR,hub-lib:SOT-23-6,6,CLK,GND1,1.1375,-0.95,1.325,0.6,https://www.ti.com/lit/ds/symlink/sn6505b.pdf
T1,750313638,hub-lib:WE_750313638,1,N1,PRI_A,-5.655,-3.05,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
T1,750313638,hub-lib:WE_750313638,2,CT1,HOST_CONVERTER_5V,-5.655,0,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
T1,750313638,hub-lib:WE_750313638,3,N2,PRI_B,-5.655,3.05,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
T1,750313638,hub-lib:WE_750313638,4,N4,SEC_B,5.655,3.05,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
T1,750313638,hub-lib:WE_750313638,5,CT2,GND2,5.655,0,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
T1,750313638,hub-lib:WE_750313638,6,N3,SEC_A,5.655,-3.05,1.9,1.14,https://www.we-online.com/components/products/datasheet/750313638.pdf
C10,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,HOST_CONVERTER_5V,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C10,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C11,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,1,,HOST_CONVERTER_5V,-0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C11,GRM188R61E475KE11D,hub-lib:C_0603_1608Metric,2,,GND1,0.775,0,0.9,0.95,https://www.murata.com/en-global/products/productdetail?partno=GRM188R61E475KE11%23
C12,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,HOST_CONVERTER_5V,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C12,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND1,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
D3,SS34,hub-lib:D_SMA,1,K,DCDC_RAW,-2,0,2.5,1.8,https://www.lcsc.com/datasheet/C8678.pdf
D3,SS34,hub-lib:D_SMA,2,A,SEC_A,2,0,2.5,1.8,https://www.lcsc.com/datasheet/C8678.pdf
D4,SS34,hub-lib:D_SMA,1,K,DCDC_RAW,-2,0,2.5,1.8,https://www.lcsc.com/datasheet/C8678.pdf
D4,SS34,hub-lib:D_SMA,2,A,SEC_B,2,0,2.5,1.8,https://www.lcsc.com/datasheet/C8678.pdf
C13,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,DCDC_RAW,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C13,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C14,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,DCDC_RAW,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C14,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C15,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,DCDC_RAW,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C15,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C16,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,DCDC_RAW,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C16,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C17,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,DCDC_RAW,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C17,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,1,PS/SYNC,BB_PS,-1.775,0.75,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,2,PG,BB_PG,-1.775,0.25,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,3,VAUX,BB_VAUX,-1.775,-0.25,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,4,GND,GND2,-1.775,-0.75,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,5,FB,BB_FB,-0.75,-1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,6,FB2,NC,-0.25,-1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,7,VOUT,ISO_5V_PRE,0.25,-1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,8,VOUT,ISO_5V_PRE,0.75,-1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,9,L2,BB_L2,1.775,-0.75,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,10,PGND,GND2,1.775,-0.25,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,11,L1,BB_L1,1.775,0.25,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,12,VIN,DCDC_RAW,1.775,0.75,0.55,0.25,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,13,VIN,DCDC_RAW,0.5,1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,14,EN,DCDC_RAW,0,1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
U6,TPS630701RNMR,hub-lib:TPS630701RNM_VQFN-HR-15,15,VSEL,GND2,-0.5,1.525,0.25,0.55,https://www.ti.com/lit/ds/symlink/tps63070.pdf
L1,XFL4020-152MEC,hub-lib:Coilcraft_XFL4020_4x4mm,1,1,BB_L1,-1.7,0,0.98,2.37,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf
L1,XFL4020-152MEC,hub-lib:Coilcraft_XFL4020_4x4mm,2,2,BB_L2,1.7,0,0.98,2.37,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf
C18,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,ISO_5V_PRE,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C18,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C19,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,ISO_5V_PRE,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C19,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C20,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,1,,ISO_5V_PRE,-1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C20,GRM32ER71E226KE15L,hub-lib:C_1210_3225Metric,2,,GND2,1.475,0,1.15,2.7,https://www.murata.com/en-global/products/productdetail?partno=GRM32ER71E226KE15%23
C21,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,ISO_5V_PRE,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C21,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C22,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,1,,BB_VAUX,-0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
C22,GRM155R71H104KE14D,hub-lib:C_0402_1005Metric,2,,GND2,0.48,0,0.56,0.62,https://www.murata.com/en-global/products/productdetail?partno=GRM155R71H104KE14%23
R10,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,ISO_5V_PRE,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R10,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,BB_FB,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R11,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,ISO_5V_PRE,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R11,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,BB_PS,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R12,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,1,,ISO_5V_PRE,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R12,ERJ2RKF1003X,hub-lib:R_0402_1005Metric,2,,BB_PG,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R15,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,1,,BB_PS,-0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
R15,ERJ2GE0R00X,hub-lib:R_0402_1005Metric,2,,GND2,0.51,0,0.54,0.64,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C307.pdf
TP5,,hub-lib:TestPoint_Pad_D1.0mm,1,1,DCDC_RAW,0,0,1,1,
TP6,,hub-lib:TestPoint_Pad_D1.0mm,1,1,ISO_5V_PRE,0,0,1,1,
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-6.25,-6.73,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-6.25,-5.165,1,2.13,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-6.25,0,1,3.8,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-6.25,5.165,1,2.13,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-6.25,6.73,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-4.925,-6.73,1.65,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,-4.925,6.73,1.65,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,0,-6.73,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,0,6.73,3.8,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,4.925,-6.73,1.65,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,4.925,6.73,1.65,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,6.25,-6.73,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,6.25,-5.165,1,2.13,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,6.25,0,1,3.8,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,6.25,5.165,1,2.13,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH1,BMI-S-201-F,hub-lib:Laird_Technologies_BMI-S-201-F_13.66x12.70mm,1,FRAME,GND1,6.25,6.73,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-201-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-14.58,-9.15,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-14.58,-6.375,1,4.55,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-14.58,0,1,3.8,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-14.58,6.375,1,4.55,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-14.58,9.15,1,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
SH2,BMI-S-209-F,hub-lib:Laird_Technologies_BMI-S-209-F_29.36x18.50mm,1,FRAME,GND2,-12.09,-9.15,3.98,1,https://www.laird.com/products/custom-precision-metal-stamping-emi-non-emi/board-level-shields/two-piece-board-level-shields/bmi-s-209-f
